id,Quantity,InstallationDate,HealthScore,DateOfLastSpecificAction,DateOfLastStateRecording,ExtraArea,EnvironmentAgingRate,KnownApparentAge,SAIDI15min,ExtraAreaLevel2,EstimatedDowntime,CustomData_Number,CustomData_String,ConsequenceSpecificQuantity
LILLEL71NANCY_7_Lignes_Souterraines_HuileFluide,3,1955-01-01,60,2011-05-01,2011-10-15,POITOU CHARENTES,1,32,1,NANTES,7.01923,"{""LinearMassDensity"":0.5,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB3""}",
LILLEL71NANCY_8_119_Pylones_Acier,1,1986-01-01,9,2012-03-27,2014-08-09,POITOU CHARENTES,1,5,1,NANTES,7.01923,"{""Weight"":30}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_237""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
LILLEL71NANCY_8_119_Pylones_Acier_Agent,1,1986-01-01,9,2012-03-27,2014-08-09,POITOU CHARENTES,1,5,1,NANTES,7.01923,"{""Weight"":30}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_238""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
LILLEL71NANCY_8_Lignes_Aeriennes_AlmelecAcier,3,1912-01-01,3,2013-03-11,2013-09-28,POITOU CHARENTES,1,3,1,NANTES,7.01923,"{""LinearMassDensity"":0.5,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB3""}",
LILLEL71NANCY_8_Lignes_Souterraines_HuileFluide,3,1935-01-01,15,2013-06-09,2013-09-14,POITOU CHARENTES,1,4,1,NANTES,7.01923,"{""LinearMassDensity"":0.5,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB3""}",
LILLEL71NANCY_9_120_Pylones_Acier,1,1988-01-01,7,2011-05-22,2013-06-25,POITOU CHARENTES,1,0,1,NANTES,7.01923,"{""Weight"":30}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_239""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
LILLEL71NANCY_9_120_Pylones_Acier_Agent,1,1988-01-01,1,2011-05-22,2013-06-25,POITOU CHARENTES,1,0,1,NANTES,7.01923,"{""Weight"":30}","{""IsActif"":""true"",""RateLevel"":""HTB3"",""SerialNumber"":""AgCo_240""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
LILLEL71NANCY_9_Lignes_Aeriennes_AlmelecAcier,3,1926-01-01,89,2014-05-15,2012-10-05,POITOU CHARENTES,1,8,1,NANTES,,"{""LinearMassDensity"":0.5,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB3""}",
LILLEL71NANCY_9_Lignes_Souterraines_HuileFluide,3,1946-01-01,4,2013-08-21,2013-10-01,POITOU CHARENTES,1,3,1,NANTES,,"{""LinearMassDensity"":0.5,""LinearMassDensityReference"":0.9}","{""RateLevel"":""HTB3""}",
NANCY_P31_BC31_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,1,1965-01-01,10,2012-11-07,2013-03-16,ATLANTIQUE,1,9,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_BC31_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,1,1978-01-01,37,2010-07-10,2010-02-18,ATLANTIQUE,1,20,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_BO31_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,1,1950-01-01,65,2014-10-10,2013-06-10,ATLANTIQUE,1,56,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1971-01-01,4,2010-08-13,2011-08-26,ATLANTIQUE,1,4,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31LILLE_HT_DJ_OP63_Disjoncteurs_DJ_50,1,1965-01-01,50,2012-05-06,2012-01-07,ATLANTIQUE,1,36,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1970-01-01,45,2012-03-24,2014-01-17,ATLANTIQUE,1,10,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1985-01-01,30,2010-11-18,2010-10-05,ATLANTIQUE,1,19,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,1,1980-01-01,35,2014-07-20,2012-04-15,ATLANTIQUE,1,27,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31ROUEN_HT_Electre_Controles_Commande_Local_Tranche_Analogique,1,1973-01-01,2,2010-11-11,2012-12-22,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1962-01-01,3,2012-08-19,2012-01-03,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_L31ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1978-01-01,2,2012-11-02,2013-08-26,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_Y631_HT_DJ_FXT_72_Disjoncteurs_DJ_35,1,1976-01-01,4,2010-02-10,2011-04-23,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,1,1973-01-01,2,2011-12-13,2011-02-03,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1975-01-01,40,2014-11-04,2014-04-27,ATLANTIQUE,1,14,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1977-01-01,38,2011-06-08,2010-10-14,ATLANTIQUE,1,29,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P31_Y631_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,1,1990-01-01,5,2012-04-23,2011-06-01,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_BC31_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,1,1976-01-01,39,2014-07-17,2013-01-16,ATLANTIQUE,1,33,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_BC31_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,1,1979-01-01,36,2012-09-21,2014-09-17,ATLANTIQUE,1,11,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_L31LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1969-01-01,6,2014-12-10,2013-04-21,ATLANTIQUE,1,5,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_L31LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1960-01-01,5,2011-11-23,2012-09-07,ATLANTIQUE,1,4,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_L31LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1979-01-01,1,2010-12-19,2013-04-21,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_L31ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1968-01-01,7,2014-05-09,2014-06-22,ATLANTIQUE,1,4,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_L31ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1965-01-01,50,2011-11-15,2011-11-21,ATLANTIQUE,1,5,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_L31ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1980-01-01,35,2013-04-24,2012-04-10,ATLANTIQUE,1,34,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_Y631_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1978-01-01,37,2010-05-02,2010-11-07,ATLANTIQUE,1,35,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1967-01-01,3,2010-11-21,2011-02-09,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P32_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1967-01-01,3,2013-03-10,2012-06-20,ATLANTIQUE,1,3,1,NANTES,7.01923,,"{""RateLevel"":""HTB1""}",
NANCY_P61_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,1,1965-01-01,10,2013-06-18,2014-01-09,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,1,1973-01-01,2,2011-11-02,2012-10-11,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_BC61_HT_DJ_OP63_Disjoncteurs_DJ_50,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_BC61_HT_SansType_Controles_Commande_Local_Tranche_Analogique,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_BC61_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_BO61_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,1,1950-01-01,65,2012-10-19,2011-08-17,ATLANTIQUE,1,21,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1965-01-01,10,2011-07-21,2010-07-05,ATLANTIQUE,1,4,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61LILLE_HT_DJ_OP63_Disjoncteurs_DJ_50,1,1970-01-01,45,2013-07-22,2013-08-11,ATLANTIQUE,1,32,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1960-01-01,5,2014-08-24,2010-12-15,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1984-01-01,31,2010-06-15,2011-06-28,ATLANTIQUE,1,9,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61REIMS_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61REIMS_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61REIMS_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61REIMS_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1978-01-01,37,2010-07-24,2013-12-16,ATLANTIQUE,1,36,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,1,1979-01-01,36,2013-11-21,2013-10-24,ATLANTIQUE,1,12,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1965-01-01,50,2014-08-17,2010-06-24,ATLANTIQUE,1,24,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_L61ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1979-01-01,1,2012-04-07,2011-02-19,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y631_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1973-01-01,2,2011-06-08,2014-06-13,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y631_HT_DJ_FXT_72_Disjoncteurs_DJ_35,1,1985-01-01,30,2012-03-11,2010-08-07,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1978-01-01,37,2013-08-15,2013-05-07,ATLANTIQUE,1,37,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1967-01-01,3,2010-09-25,2014-12-28,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1968-01-01,7,2011-05-23,2013-06-23,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y761_HT_DJ_FXT_72_Disjoncteurs_DJ_35,1,1974-01-01,6,2012-02-14,2010-09-03,ATLANTIQUE,1,4,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1978-01-01,37,2012-01-07,2013-11-24,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1967-01-01,3,2011-02-27,2014-06-12,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P61_Y761_HT_Y_Sans_Type_Transformateurs_de_Puissance_TDP,1,1990-01-01,5,2011-06-01,2013-04-10,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_BC61_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,1,1976-01-01,39,2014-01-19,2010-09-28,ATLANTIQUE,1,10,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_BC61_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,1,1983-01-01,32,2013-05-25,2014-12-24,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_BC61_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61LILLE_HT_Electre_Controles_Commande_Local_Tranche_Analogique,1,1976-01-01,39,2014-02-07,2012-12-21,ATLANTIQUE,1,9,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1961-01-01,4,2012-02-23,2014-09-06,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50_2,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1979-01-01,1,2010-06-10,2013-10-10,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61REIMS_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1974-01-01,1,2012-05-16,2012-05-26,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1959-01-01,6,2013-03-22,2012-11-07,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50_2,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_L61ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1982-01-01,33,2012-10-01,2011-03-01,ATLANTIQUE,1,27,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y631_HT_Electre_Controles_Commande_Local_Tranche_Analogique,1,1967-01-01,8,2012-08-28,2013-05-19,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1976-01-01,39,2010-05-14,2013-01-15,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y631_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45_2,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y631_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1972-01-01,43,2010-09-13,2013-04-11,ATLANTIQUE,1,8,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1973-01-01,2,2012-03-23,2011-07-10,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1966-01-01,4,2012-06-02,2013-09-14,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45_2,1,,0,,,ATLANTIQUE,1,,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P62_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1974-01-01,41,2013-08-03,2011-07-12,ATLANTIQUE,1,27,1,NANTES,7.01923,,"{""RateLevel"":""HTB2""}",
NANCY_P71_BC71_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,1,1968-01-01,7,2014-06-14,2011-05-13,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_BC71_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,1,1975-01-01,40,2013-05-06,2011-03-26,ATLANTIQUE,1,3,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_BO71_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,1,1950-01-01,65,2014-07-13,2012-07-19,ATLANTIQUE,1,33,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1974-01-01,1,2011-08-12,2010-07-03,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71LILLE_HT_DJ_OP63_Disjoncteurs_DJ_50,1,1963-01-01,2,2010-07-14,2012-01-04,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1964-01-01,1,2012-05-27,2010-09-23,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1974-01-01,6,2011-06-15,2011-10-17,ATLANTIQUE,1,3,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71ROUEN_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1972-01-01,3,2014-11-05,2010-02-03,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71ROUEN_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,1,1982-01-01,33,2013-03-10,2014-02-04,ATLANTIQUE,1,12,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1967-01-01,48,2011-06-04,2014-07-19,ATLANTIQUE,1,37,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_L71ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1984-01-01,31,2013-06-15,2014-09-12,ATLANTIQUE,1,21,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_Y761_HT_DJ_FXT_72_Disjoncteurs_DJ_35,1,1977-01-01,3,2011-05-26,2010-04-15,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_Y761_HT_Electre_Controles_Commande_Local_Tranche_Analogique,1,1971-01-01,4,2011-09-03,2010-10-26,ATLANTIQUE,1,3,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1966-01-01,4,2011-06-07,2012-07-18,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P71_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1969-01-01,1,2013-11-09,2013-02-15,ATLANTIQUE,1,1,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_BC71_HT_A04_Diff_rentielle_de_barres_Controles_Commande_Local_PDB_Analogique,1,1967-01-01,8,2012-10-01,2014-03-04,ATLANTIQUE,1,7,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_BC71_HT_CM_EJOF_72_ME43_Transformateurs_de_Mesure_TDM_40,1,1982-01-01,33,2011-02-11,2011-09-12,ATLANTIQUE,1,11,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_L71LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1973-01-01,2,2014-09-28,2014-01-22,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_L71LILLE_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1971-01-01,44,2012-04-03,2014-04-20,ATLANTIQUE,1,39,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_L71LILLE_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1983-01-01,32,2014-08-26,2014-01-25,ATLANTIQUE,1,31,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_L71ROUEN_HT_Electre_Controles_Commande_Local_Tranche_Analogique,1,1974-01-01,1,2013-02-18,2011-04-09,ATLANTIQUE,1,0,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_L71ROUEN_HT_S_5361_Rep_LT_Sectionneurs_SA_50,1,1971-01-01,44,2011-08-06,2012-03-11,ATLANTIQUE,1,25,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_L71ROUEN_HT_TCT_CPTF_245_4_Transformateurs_de_Mesure_TDM_35,1,1975-01-01,5,2014-02-17,2014-02-24,ATLANTIQUE,1,5,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_Y761_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,1,1967-01-01,8,2011-07-07,2010-03-27,ATLANTIQUE,1,2,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_Y761_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,1,1972-01-01,43,2010-03-13,2011-03-19,ATLANTIQUE,1,6,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCY_P72_Y761_HT_TT_UCT_72_60_Transformateurs_de_Mesure_TDM_45,1,1966-01-01,4,2011-07-06,2013-08-28,ATLANTIQUE,1,4,1,NANTES,7.01923,,"{""RateLevel"":""HTB3""}",
NANCYL31ROUEN_10_122_Pylones_Acier,1,1988-01-01,7,2010-01-09,2013-02-25,ATLANTIQUE,1,,1,NANTES,7.01923,"{""Weight"":30}","{""IsActif"":""true"",""RateLevel"":""HTB1"",""SerialNumber"":""AgCo_241""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
NANCYL31ROUEN_10_122_Pylones_Acier_Agent,1,1988-01-01,9,2010-01-09,2013-02-25,ATLANTIQUE,1,,1,NANTES,7.01923,"{""Weight"":30}","{""IsActif"":""true"",""RateLevel"":""HTB1"",""SerialNumber"":""AgCo_242""}","{""FinancialConsequence"":6666.0,""EnvironmentalConsequence"":2222.0,""NetworkConsequence"":4444.0}"
NANCYL31ROUEN_10_Lignes_Aeriennes_AlmelecAcier,3,1878-01-01,37,2014-02-04,2010-11-27,ATLANTIQUE,1,,1,NANTES,,"{""LinearMassDensity"":0.6,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB1""}",
NANCYL31ROUEN_10_Lignes_Souterraines_Synthetique,3,1936-01-01,79,2012-08-03,2013-12-20,ATLANTIQUE,1,77,1,NANTES,,"{""LinearMassDensity"":0.6,""LinearMassDensityReference"":0.9,""MeanHumidity"":0.5,""MeanTemperature"":10}","{""RateLevel"":""HTB1""}",
